@lat,@lon,amenity,historic,tourism,shop,office,leisure,craft,boundary,building,railway,admin_level,man_made,name
-36.8883714,174.7365947,,,,,,park,,,,,,,Edendale Reserve
-36.8873333,174.7364259,school,,,,,,,,,,,,Edendale Primary School
-36.8777771,174.7075077,university,,,,,,,,,,,,Unitec Institute of Technology
-36.8927404,174.7061854,,,,supermarket,,,,,yes,,,,Pak N Save Mount Albert
-36.8629355,174.7515315,school,,,,,,,,,,,,Newton Central School
-36.8733592,174.7704784,hospital,,,,,,,,,,,,Mercy Ascot Hospital
-36.8767775,174.7668571,,,,,,garden,,,,,,,Eden Garden
-36.8645334,174.7703634,,,,,,park,,,,,,,Outhwaite Park
-36.9070824,174.7529703,,,,,,park,,,,,,,Smallfield Reserve
-36.9049271,174.7516620,,,,,,park,,,,,,,Robinson Reserve
-36.8933237,174.7499946,,,,,,park,,,,,,,Centennial Park
-36.8955767,174.7477539,,,,,,park,,,,,,,Pollard Park
-36.9021086,174.7543962,,,,,,park,,,,,,,Big King Reserve
-36.8910000,174.7431301,school,,,,,,,,,,,,Good Shepherd School
-36.8518919,174.7048968,,,,,,park,,,,,,,Coyle Park
-36.8912989,174.7538782,school,,,,,,,,,,,,Maungawhau School
-36.8876514,174.7479648,,,,supermarket,,,,,yes,,,,The Warehouse Balmoral
-36.8676095,174.7519611,,,,,,park,,,,,,,Aitken Reserve
-36.8734363,174.7212764,school,,,,,,,,,,,,Auckland Institute Of Learning
-36.8849575,174.7698321,school,,,,,,,,,,,,Kohia Terrace School
-36.9759934,174.8333055,school,,,,,,,,,,,,Kedgley Intermediate School
-36.9543554,174.7864176,school,,,,,,,,,,,,Mountain View School
-36.9609447,174.7911689,school,,,,,,,,,,,,Mangere College
-36.9733469,174.8152489,school,,,,,,,,,,,,Jean Batten School
-36.8834647,174.7365543,,,,,,park,,,,,,,Warren Freer Park
-36.8858240,174.7256411,school,,,,,,,,,,,,Mount Albert Grammar School
-36.8946285,174.7320313,,,,,,park,,,,,,,Taumata Reserve
-36.8818163,174.7253800,school,,,,,,,,,,,,Marist College
-36.8809986,174.7257770,school,,,,,,,,,,,,Marist School
-36.9684748,174.8101520,school,,,,,,,,,,,,Robertson Road School
-36.9729993,174.8019341,school,,,,,,,,,,,,Nga Iwi School
-36.9117923,174.7680785,,,,,,park,,,,,,,Seymour Park
-36.9117832,174.7661844,school,,,,,,,,,,,,Marcellin College
-36.8917080,174.7668430,,,,,,park,,,,,,,Merivale Reserve
-41.2952411,174.7757540,,,,,,park,,,,,,,Cobblestone Park
-36.9085224,174.7739442,school,,,,,,,,,,,,Royal Oak Primary School
-36.9121463,174.7372971,,,,,,park,,,,,,,Winstone Park
-36.9224494,174.7355744,,,,,,park,,,,,,,Arkells Reserve
-36.9266565,174.7313080,,,,,,park,,,,,,,Stranolar Reserve
-36.9229932,174.7266111,,,,,,golf_course,,,,,,,Maungakiekie Golf Course
-41.3004554,174.7670337,,,,,,park,,,,,,,Central Park
-41.2997244,174.7679279,,,,,,playground,,,,,,,Central Park playground
-36.9146420,174.7310468,school,,,,,,,,,,,,May Road School
-36.9127754,174.7312760,,,,,,park,,,,,,,Plantation Reserve
-36.9135714,174.7319198,,,,,,park,,,,,,,Turner Reserve
-36.9051140,174.7377481,parking,,,,,,,,,,,,Public car-park
-36.9033964,174.7311202,school,,,,,,,,,,,,Wesley Intermediate School
-36.8985705,174.7293588,,,,,,park,,,,,,,Walmsley Park
-36.9256012,174.7042635,,,,,,park,,,,,,,Gittos Domain
-36.7930361,175.0224329,,,,,,park,,,,,,,Surfdale Reserve
-36.9182287,174.7803372,,,,,,park,,,,,,,Jellicoe Park
-36.9291323,174.7844493,,,,,,park,,,,,,,Gloucester Reserve
-41.2908320,174.7895990,,,,,,,,,yes,,,,Freyberg Pool & Fitness Centre
-36.7873616,175.0727128,,,,,,park,,,,,,,Homersham Reserve
-36.7901093,175.0810818,,,,,,park,,,,,,,Tin Boat Reserve
-41.2933302,174.7749056,,,,,,park,,,,,,,Glover Park
-36.8959523,174.7222156,,,,,,park,,,,,,,Owairaka Park
-36.8966947,174.7139430,,,,,,park,,,,,,,Murray Halberg Park
-36.8959488,174.7157634,school,,,,,,,,,,,,Owairaka District School
-36.8921694,174.7092007,,,,,,park,,,,,,,Anderson Park
-36.8972875,174.7230976,,,,,,park,,,,,,,Underwood Park
-42.5810076,173.4874458,,,,,,,,,,rail,,,Main North Line
-36.8635711,174.7119995,,,,,,park,,,,,,,Moa Reserve
-36.7972804,175.0406179,,,,,,park,,,,,,,Ostend Domain
-36.8487116,174.7512787,,,,supermarket,,,,,yes,,,,New World Victoria Park
-36.8411154,174.7317933,,,,,,park,,,,,,,Wairangi Wharf Reserve
-36.8556741,174.7125233,,,,,,park,,,,,,,Weona Reserve
-36.7936035,175.0925229,,,,,,nature_reserve,,,,,,,Onetangi Reserve
-36.8659767,174.5764802,parking,,,,,,,,,,,,Swanson Station Park and Ride
-36.9470223,174.6063973,,,attraction,,,,,,,,,,Arataki Visitor Centre
-36.8541378,174.7401106,,,,,,park,,,,,,,Vermont Reserve
-36.8463438,174.7609988,,,,,,,,,yes,,,,IBM Centre
-36.8469138,174.7609142,,,hotel,,,,,,yes,,,,Heritage Tower
-36.8887178,174.7616299,,,,,,recreation_ground,,,,,,,Eden Epsom Tennis & Squash Club
-36.8829956,174.7336769,,,,mall,,,,,yes,,,,Saint Lukes Mall
-36.8219626,174.6116405,,,,department_store,,,,,retail,,,,The Warehouse
-36.8214158,174.6143020,,,,supermarket,,,,,commercial,,,,Countdown Westgate
-36.8228574,174.6101080,,,,doityourself,,,,,yes,,,,Mitre10
-36.8903257,174.7697182,school,,,,,,,,,,,,Epsom Normal School
-36.8482743,174.7840319,,,,,,,,,,rail,,,North Island Main Trunk
-36.8486809,174.7768643,,,,,,,,,,rail,,,Newmarket Line
-36.8486462,174.7768678,,,,,,,,,,rail,,,Newmarket Line
-43.4221051,170.1690342,parking,,,,,,,,,,,,Franz Josef Glacier
-44.3898396,171.2500287,,,,,,park,,,,,,,Caroline Bay
-45.1039955,170.9525261,,,,,,park,,,,,,,Awamoa Park
-45.0983563,170.9596746,,,,,,garden,,,,,,,Oamaru Public Gardens
-43.5309480,172.6352356,,,,,,,,,,tram,,,Worcester Street
-43.5306139,172.6281438,parking,,,,,,,,,,,,Rolleston Avenue Car Park
-43.5289550,172.6275968,,,,,,,,,,tram,,,Rolleston Avenue
-46.5914061,169.3557888,,,camp_site,,,,,,,,,,Catlins McLean Falls Eco Holiday Park
-46.6038393,169.3738914,parking,,,,,,,,,,,,Cathedral Rocks Carpark
-36.8745434,174.7428968,,,,,,pitch,,,,,,,Outer Oval
-41.2995784,174.7754760,,,,,,pitch,,,,,,,Wellington High School field
-41.3002216,174.7752992,school,,,,,,,,,,,,Wellington High School
-41.3016603,174.7752318,,,,,,,,,university,,,,New Zealand School of Music
-41.2981709,174.7792829,,,museum,,,,,,,,,,Te Papa National Archives
-41.2899477,174.7784323,parking,,,,,,,,,,,,Michael Fowler Carpark
-45.4226282,167.7186438,,,motel,,,,,,,,,,Red Tussock Motel
-36.8645315,174.7544537,,,,,,park,,,,,,,Virginia Reserve
-36.8631333,174.7544735,,,,,,park,,,,,,,Devon Reserve
-36.9230256,174.7757855,,,,,,park,,,,,,,Horns Reserve
-41.2912171,174.7785327,parking,,,,,,,,,,,,James Smith's Carpark
-36.9457498,174.7872649,school,,,,,,,,,,,,Mangere Bridge School
-36.9650346,174.8512134,,,,,,golf_course,,,,,,,The Grange Golf Course
-41.3015716,174.7759594,university,,,,,,,,,,,,Massey University
-44.9884164,168.6716729,,bridge,,,,,,,,,,,Arthurs Point Road
-36.9121147,174.8191139,university,,,,,,,,,,,,AUT University
-36.9722502,174.8132393,,,,,,park,,,,,,,Imrie Road Reserve
-36.7269139,174.7015206,,,,,,stadium,,,,,,,QBE Stadium
-36.9267372,174.7528769,,,,,,park,,,,,,,Hillsborough Cemetery
-43.5653542,172.7032731,,,,,,,,,,preserved,,,Ferrymead Railway
-43.0310689,172.7308876,,,,,,,,,,preserved,,,Weka Pass Railway
-42.9672410,172.9196080,,,,,,,,,,rail,,,Main North Line
-42.8120493,173.2298022,,,,,,,,,,rail,,,Main North Line
-41.3305303,174.8141891,,,,,,golf_course,,,,,,,Miramar Golf Course
-41.3035829,174.7762412,,,,,,,,,university,,,,Massey University Block 7
-41.3019340,174.7757882,,,,,,,,,university,,,,Massey CoCA
-36.8541722,174.8008821,,,,,,marina,,,,,,,Hobson Bay Marina
-41.2994055,174.7648745,,,,,,pitch,,,,,,,Tanera Park Sports Field
-41.2991840,174.7654634,,,,,,park,,,,,,,Tanera Park
-41.2975443,174.7674090,,,,,,garden,,,,,,,Tanera Community Gardens
-41.2920358,174.7779785,,,,,,park,,,,,,,Te Aro Park
-36.9136752,174.7698375,,,,,,,,,yes,,,,Sanitarium Health Food Company
-36.7834571,174.7762204,,,camp_site,,,,,,,,,,Takapuna Beach Holiday Park
-36.7846672,174.7762923,,,,,,slipway,,,,,,,Takapuna Boat Ramp
-36.7838737,174.7731553,theatre,,,,,,,,yes,,,,Bruce Mason Centre
-36.7870921,174.7687775,school,,,,,,,,,,,,Takapuna School
-36.7858972,174.7663618,,,,,,park,,,,,,,Killarney Park
-41.2940035,174.7903123,,,,,,park,,,,,,,Charles Plimmer Park
-41.3017585,174.7703514,,,,,,park,,,,,,,Nairn Street Park
-41.2952718,174.7683344,,,,,,park,,,,,,,Aro Park
-36.8870437,174.9188157,,,,,,park,,,,,,,Murivale Reserve
-36.6141700,174.4932500,,,,,,,,,,rail,,,North Auckland Line
-41.2795831,174.7781502,university,,,,,,,,,,,,Victoria University Law School
-41.2795922,174.7780758,,,,,,,,,yes,,,,Old Government Buildings
-41.2798487,174.7783242,,,,,,,,,yes,,,,Law School Lecture Theatres
-41.2766066,174.7784210,library,,,,,,,,yes,,,,National Library of New Zealand  Wellington
-41.2822979,174.7762899,,,,,,park,,,,,,,Midland Park
-41.2936126,174.7727624,parking,,,,,,,,,,,,Wilson Parking
-41.2797357,174.7698751,,,,,,pitch,,,,,,,Anderson Park
-41.2934552,174.7685350,school,,,,,,,,,,,,Te Aro School
-41.2814114,174.7692945,,,,,,recreation_ground,,,,,,,The Dell
-36.8645212,174.7891965,,,,,,park,,,,,,,Thomas Bloodworth Reserve
-43.5750040,172.5625122,,,,,,park,,,,,,,Scott Park
-41.2959969,174.7850404,school,,,,,,,,,,,,Clyde Quay School
-43.5575192,172.5944674,school,,,,,,,,,,,,Hillmorton High School
-43.5719019,172.5644839,school,,,,,,,,,,,,Oaklands School
-40.0727074,175.4168942,,,,,,,,,,rail,,,North Island Main Trunk Line
-40.0790715,175.3790306,,,,,,,,,,rail,,,Marton - New Plymouth Line
-40.0555660,175.2946434,,,,,,,,,,rail,,,Marton - New Plymouth Line
-36.8822112,174.7884781,school,,,,,,,,,,,,Dilworth School
-39.8268610,175.7816650,,,,,,,,,,rail,,,North Island Main Trunk Line
-36.9317187,174.7189798,school,,,,,,,,,,,,Halsey Drive School
-36.9253888,174.7230653,,,,supermarket,,,,,yes,,,,Countdown Lynfield
-43.5381448,172.6442587,university,,,,,,,,,,,,Christchurch Polytechnic Institute of Technology
-43.5355542,172.6418688,university,,,,,,,,yes,,,,Christchurch Polytechnic
-40.1597199,175.5110728,,,,,,,,,,rail,,,North Island Main Trunk
-36.8715202,174.7330333,,,,,,park,,,,,,,Bannermann Reserve
-43.5218638,172.5761359,school,,,,,,,,,,,,Ilam Field
-41.2964538,174.7902217,,,,,,park,,,,,,,Dog Exercise Area
-41.2988305,174.7889170,,,,,,playground,,,,,,,Pirie Street Play Area
-41.2784369,174.7766282,,,,,government,,,,yes,,,,The Beehive
-41.3069950,174.7908340,,,,,,pitch,,,,,,,Hataitai Park
-41.3054521,174.7871415,,,,,,pitch,,,,,,,Alexandra Park
-36.9193946,174.7536483,,,,,,park,,,,,,,West Park
-36.9119071,174.7461160,school,,,,,,,,,,,,Mount Roskill Grammar School
-36.9183863,174.7438085,,,,,,park,,,,,,,Keith Hay Park
-36.9045540,174.7432132,school,,,,,,,,,,,,Dominion Road School
-41.2901252,174.7682375,,,,,,,,,university,,,,Cotton Building
-41.2909276,174.7678376,,,,,,,,,university,,,,Laby Building
-41.2901769,174.7689169,,,,,,,,,university,,,,Recreation Centre
-41.2886650,174.7694965,,,,,,,,,university,,,,Student Union Building
-36.8928037,174.8463770,,,,,,park,,,,,,,Mount Wellington Domain
-36.9180484,174.8138373,,,,,,stadium,,,,,,,Mount Smart
-36.9311226,174.7460251,,,,,,park,,,,,,,Aldersgate Reserve
-36.9257471,174.7344731,,,,,,park,,,,,,,Bob Bodt Reserve
-36.9243081,174.7355832,,,,,,park,,,,,,,Nash Road Reserve
-36.9737050,174.7910403,school,,,,,,,,,,,,Mangere Central School
-41.3112279,174.7800680,school,,,,,,,,,,,,Newtown School
-42.9392619,171.5640888,,,,,,,,,,rail,,,Midland Line
-42.8614217,171.5496110,,,,,,,,,,rail,,,Midland Line
-36.9059737,174.7621856,,,,,,park,,,,,,,Rowan Reserve
-36.9079128,174.7604680,school,,,,,,,,,,,,Carlson School
-36.8930217,174.7648537,,,,,,park,,,,,,,Morvern Reserve
-43.5991754,172.5788120,,,,,,park,,,,,,,Halswell Quarry Park
-43.5792908,172.5710334,,,,,,park,,,,,,,Halswell Domain
-43.5808820,172.5688370,,,,,,water_park,,,,,,,Halswell Aquatic Centre
-43.5702230,172.5552389,,,,,,park,,,,,,,Westlake Park
-43.5901521,172.5702863,school,,,,,,,,,,,,Halswell School
-43.5774448,172.5592560,,,,,,park,,,,,,,Wales Reserve
-41.2679197,174.7560420,school,,,,,,,,,,,,Otari School
-43.5942033,172.6436153,,,,,,park,,,,,,,Victoria Park
-36.9269523,174.7231707,,,,,,park,,,,,,,Oriana Reserve
-36.9279345,174.7160786,,,,,,park,,,,,,,Strathnaver Reserve
-43.5807165,172.5660009,,,,supermarket,,,,,yes,,,,Halswell New World
-41.3435490,174.7710130,,,,,,park,,,,,,,Shorland Park
-41.3147214,174.7725432,,,,,,park,,,,,,,Macalister Park
-41.3250609,174.7703702,,,,,,golf_course,,,,,,,Berhampore Municipal Golf Course
-43.5637952,172.5633757,,,,,,common,,,,,,,Nash Reserve
-43.5825030,172.6668594,,,,,,park,,,,,,,Mt Vernon Farm Park
-43.5657218,172.5675002,,,,,,common,,,,,,,Kinsella Reserve
-41.3022878,174.8019553,,,,,,park,,,,,,,Kainui Reserve
-41.2926284,174.7845101,,,,supermarket,,,,,yes,,,,New World
-41.2885317,174.7745637,,,,,,,,,yes,,,,The Majestic Centre
-43.5573090,172.5350054,,,,,,park,,,,,,,Warren Park
-43.5888393,172.5691135,,,,,,park,,,,,,,Muir Park
-43.6548323,172.5590198,,,,,,park,,,,,,,Tai Tapu Domain
-43.6537563,172.5546860,,,,,,golf_course,,,,,,,Tai Tapu Golf Course
-43.5804503,172.5667941,,,,assorted,,,,,yes,,,,Halswell Shops
-36.8603147,174.7691575,,,,,,,,,yes,,,,Auckland Hospital Main Building
-36.9293376,174.7196740,,,,,,park,,,,,,,The Avenue Reserve
-43.4576237,172.4721660,,,,,,park,,,,,,,Waimakariri River Regional Park
-41.3201989,174.7696018,,,,,,park,,,,,,,Farnham Street Play Area
-36.8859300,174.7038251,,,,,,pitch,,,,,,,Albie Turner Field
-43.5660732,172.6140756,,,,,,stadium,,,yes,,,,Pioneer Stadium  Pioneer Pool
-41.2966326,174.7986002,,,,,,playground,,,,,,,Hepara Play Area
-41.3451291,174.7650231,,,,,,park,,,,,,,Oku Street Reserve
-43.5848392,172.7077073,,,,,,,,,transportation,,,,Christchurch Gondola
-39.1680188,175.3911169,,,,,,,,,,rail,,,North Island Main Trunk Line
-43.5472477,172.5476117,,,,,,,,,yes,,,,Aircraft Hall
-43.5268860,172.6432441,,,,,,park,,,,,,,Firefighters Reserve
-36.9261286,174.7744482,,,,,,park,,,,,,,Orpheus Drive Reserve
-36.9253852,174.7603702,,,,,,park,,,,,,,Pallister Reserve
-36.9252417,174.7564303,,,,,,park,,,,,,,Belfast Reserve
-36.9222576,174.7581751,school,,,,,,,,,,,,Hillsborough Primary School
-36.9084622,174.7494037,school,,,,,,,,,,,,Saint Therese School
-43.5750914,172.5555539,,,,,,park,,,,,,,Ridder Reserve
-36.8717877,174.7526524,,,,,,,,,yes,,,,Eden Heights Apartments
-36.8816748,174.7495474,,,,supermarket,,,,,yes,,,,Nosh Mt Eden
-41.3196495,174.7858700,,,,,,common,,,,,,,Dog Exercise Area
-41.3419670,174.7787344,,,,,,common,,,,,,,Dog Exercise Area
-41.3346397,174.7871814,school,,,,,,,,,,,,Houghton Valley School
-36.8790722,174.7344398,,,,,,park,,,,,,,Sainsbury Reserve
-41.3062333,174.7811217,,,attraction,,,,,,yes,,,,Government House
-36.8176775,174.6291086,medical_centre,,,,,,,,,,,,Luckens Road Medical Centre
-36.8188445,174.6251004,,,,,,park,,,,,,,Midgley Park
-36.8215759,174.6310731,,,,,,park,,,,,,,Pahi Park
-43.5694173,172.6366499,,,,,,park,,,,,,,Rossmore Reserve
-43.5726383,172.6443296,,,,,,nature_reserve,,,,,,,Sunvale Reserve
-36.8327574,174.6219483,fuel,,,,,,,,,,,,Mobil Royal Road
-36.8280920,174.6107640,,,,,,park,,,,,,,Royal Reserve
-43.5999598,172.6601296,,,,,,nature_reserve,,,,,,,Scott Scenic Reserve
-36.8662176,174.5765664,,,,,,,,,,station,,,Swanson
-36.8818621,174.7133772,,,,,,park,,,,,,,Braemar Reserve
-41.3049403,174.8011788,arts_centre,ruins,,,,park,,,yes,,,,Cog Park
-41.3244633,174.7783515,,,,,,park,,,,,,,Martin Luckie Park
-41.3265557,174.7775153,,,,,,golf_course,,,,,,,Berhampore Municipal Golf Course
-41.3360042,174.7590083,,,,,,pitch,,,,,,,Happy Valley fields
-41.3162214,174.7641329,school,,,,,,,,,,,,Ridgeway School
-41.3144050,174.7579783,,,,,,park,,,,,,,Kowhai Park
-41.3084954,174.7578693,,,,,,park,,,,,,,Elliot Park and Play Area
-43.9244563,171.7018942,,,,,,park,,,,,,,Tinwald Rugby Grounds
-43.6616626,172.1943141,,,,,,park,,,,,,,Dunsandel Domain
-43.6613595,172.1934730,,,,,,sports_centre,,,yes,,,,Dunsandel Sports Centre
-43.6608388,172.1946428,,,,,,pitch,,,,,,,Dunsandel Bowling Club
-41.2803336,174.7612403,,,,,,park,,,,,,,Northland Park
-41.3228701,174.7478988,,,,,,,,landfill,,,,,Wellington Southern Landfill
-41.3267525,174.7621061,school,,,,,,,,,,,,Capital Montessori Preschool
-36.9078853,174.7676386,,,,,,park,,,,,,,Fernleigh Avenue Reserve
-43.2942239,172.6146049,,,,,,golf_course,,,,,,,Rangiora Golf Club
-43.7297870,172.5826958,,,,,,park,,,,,,,Waihora Park Reserve
-43.7735835,172.6497494,,,,,,park,,,,,,,Ataahua Domain
-43.6405539,172.4146131,,,,,,park,,,,,,,Springston Domain
-43.4834191,172.1044639,,,,,,park,,,,,,,Darfield Domain
-43.3864160,172.0119943,,,,,,park,,,,,,,Sheffield Domain
-36.8542838,174.7800352,,,,,,park,,,,,,,Heard Park
-36.8489181,174.7754763,,,,,,,,,apartments,,,,The Landings
-36.8914940,174.6979236,,,,,,park,,,,,,,Henry Reserve
-36.8933314,174.6966253,police,,,,,,,,,,,,Avondale Community Policing Centre
-36.9017383,174.7045091,,,,,,park,,,,,,,Arthur Currey Reserve
-36.9068021,174.7079422,,,,,,park,,,,,,,Whitney Reserve
-36.9189788,174.7058737,,,,,,park,,,,,,,Blockhouse Bay Recreational Reserve
-36.9240242,174.7102447,,,,,,park,,,,,,,Shipton Reserve
-36.9343697,174.7199606,,,,,,park,,,,,,,Manukau Domain
-36.9348368,174.7267398,,,,,,park,,,,,,,Wattle Bay Reserve
-36.9305143,174.7133411,,,,,,park,,,,,,,Lynfield Cove Reserve
-42.5227619,172.8282169,,,,,,water_park,,,,,,,Hanmer Springs Thermal Resort
-36.8978040,174.7364405,,,,,,park,,,,,,,Freyberg Field
-36.8982557,174.7374108,,,,,,pitch,,,,,,,Sandringham Bowling Club
-36.8992693,174.7281844,school,,,,,,,,,,,,Wesley School
-36.9145128,174.7339951,,,,,,park,,,,,,,Freeland Reserve
-42.5266364,172.8328154,,,,,,park,,,,,,,Dog Stream Reserve
-44.3828489,171.2073288,,,,,,park,,,,,,,Aorangi Park
-36.8630714,174.5794172,,,,,,golf_course,,,,,,,Redwoods Golf Course
-43.7507913,172.0226875,school,,,,,,,,,,,,Rakaia School
-43.7497769,172.0143084,,,,,,park,,,,,,,Rakaia Domain
-43.7051753,172.3621780,,,,,,park,,,,,,,Sudeley Park
-43.5506530,172.4697826,,,,,,park,,,,,,,Templeton Domain
-43.7494116,172.0303355,,,,,,,,,,rail,,,Main South Line
-43.6451759,172.2346730,,,,,,,,,,rail,,,Main South Line
-43.6801919,172.1416104,,,,,,,,,,rail,,,Main South Line
-43.6175846,172.3074243,,,,,,,,,,rail,,,Main South Line
-43.5959326,172.3806922,,,,,,park,,,,,,,Rolleston Domain
-43.5971122,172.5814435,,,,,,nature_reserve,,,,,,,native planting
-36.8631212,174.7353741,school,,,,,,,,,,,,Grey Lynn School
-43.5969649,172.5820521,,,,,,nature_reserve,,,,,,,native planting
-41.3018789,174.7875985,,yes,,,,,,,,,,,Old Quarry
-43.5627199,172.6461738,school,,,,,,,,,,,,Beckenham School
-41.1410350,174.8677726,place_of_worship,,,,,,,,,,,,Hosanna Church
-36.9031092,174.7808635,,,,,,park,,,,,,,One Tree Hill Domain
-36.9124656,174.7903210,,,,,,park,,,,,,,Taiere Reserve
-43.4651082,172.5017174,,,,,,golf_course,,,,,,,Canterbury Golf Academy
-36.9730548,174.8277366,school,,,,,,,,,,,,Kingsford School
-36.8554099,174.7877920,school,,,,,,,,,,,,Parnell School
-36.9912807,174.8814068,,,,,,,,,retail,,,,Westfield Manukau
-36.9153274,174.7182351,school,,,,,,,,,,,,Marshall Laing School
-36.9078544,174.6854249,,,,,,,,,yes,,,,Lynn Mall
-36.8561534,174.8446488,,,,,,park,,,,,,,Madills Farm
-36.8525169,174.8450124,,,,,,pitch,,,,,,,Mission Bay Women's Bowls Club
-36.8625615,174.8379412,school,,,,,,,,,,,,Selwyn College
-36.8609855,174.8295469,,,,,,,,,yes,,,,Eastridge Mall
-36.8656503,174.8017687,school,,,,,,,,,,,,Baradene College of the Sacred Heart
-36.8672193,174.7943379,,,,,,park,,,,,,,Waitaramoa Reserve
-36.8786981,174.7940850,school,,,,,,,,,,,,King's School
-36.8762545,174.8016607,,,,,,park,,,,,,,Waiata Reserve
-43.4675995,172.4632278,,,attraction,,,,,,,,,,Orana Wildlife Park
-36.9150604,174.6417885,school,,,,,,,,,,,,Prospect School
-43.5976980,172.3803560,,,,,,,,,yes,,,,Rolleston Community Centre
-36.9705077,174.8373824,,,,,,park,,,,,,,Milton Park
-36.9660549,174.8247044,,,,supermarket,,,,,yes,,,,Countdown
-43.5786943,172.5688485,,,,,,sports_centre,,,yes,,,,Halswell Rugby League
-43.5795593,172.5701654,,,,,,sports_centre,,,yes,,,,Halswell Football Club
-43.5780047,172.5712977,,,,,,,,,yes,,,,Minature Railway
-36.9795043,174.8273661,,,,,,,,,yes,,,,ARST Community Hall
-43.8967056,171.7509426,,,,,,park,,,,,,,Ashburton Domain
-43.9117708,171.7346882,,,,,,,,,,rail,,,Main South Line
-43.9117708,171.7346882,,,,,,,,,,rail,,,Main South Line
-36.8802443,174.7813996,school,,,,,,,,,,,,Dilworth School
-36.8800062,174.7784486,school,,,,,,,,,,,,Diocesan School for Girls
-43.5911336,172.6971058,,,,,,nature_reserve,,,,,,,Tors Scenic Reserve
-43.5721979,172.7149104,,,,,,nature_reserve,,,,,,,Heathcote Quarry Reserve
-43.5840232,172.7151740,,,,,,nature_reserve,,,,,,,Scotts Valley Reserve
-43.5921675,172.7277929,,,,,,nature_reserve,,,,,,,Tauhinu-Korokio Scenic Reserve
-43.5899378,172.6552704,,,,,,park,,,,,,,Bowenvale Recreation Reserve
-43.5932759,172.6783940,,,,,,nature_reserve,,,,,,,Witch Hill Scenic Reserve
-43.5997893,172.5758403,,,museum,,,,,,yes,,,,The Whare
-43.4322173,172.7080629,,,,,,park,,,,,,,Spencer Park
-43.5807523,172.7076189,,,,,,park,,,,,,,Heathcote Domain
-36.8333502,174.7953801,ferry_terminal,,,,,,,,,,,,Devonport Ferry Terminal
-43.5589814,172.7279255,,,,,,park,,,,,,,McCormacks Bay Reserve
-43.5676480,172.7115919,,,,,,nature_reserve,,,,,,,Cannon Hill Reserve
-43.5736519,172.6881387,,,,,,park,,,,,,,Duncan Park
-43.5808431,172.7250330,,,,,,nature_reserve,,,,,,,John Britten Reserve
-43.5887298,172.7173168,,,,,,park,,,,,,,Mount Cavendish Reserve
-43.5978739,172.7407186,,,,,,nature_reserve,,,,,,,Buckleys Bay Scenic Reserve
-43.5852604,172.7037435,,,,,,nature_reserve,,,,,,,Castle Rock Reserve
-43.5716447,172.7371408,,,,,,park,,,,,,,Barnett Park
-36.8922605,174.7766876,,,,,,,,,yes,,,,Alexandra Park Function Centre
-43.5729248,172.7600767,school,,,,,,,,,,,,Sumner School
-43.5802774,172.7587518,school,,,,,,,,,,,,Van Asch College
-43.5662480,172.7600272,,,attraction,,,,,,,,,,Cave Rock
-43.5662041,172.7563217,,,,,,,,,yes,,,,Sumner Surf Club
-43.5500582,172.5793598,,,,,,,,,yes,,,,Canterbury Agricultural Park
